utterance	output
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow	[IN:CANCEL_TRANSFER I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow]
Can you explain why I was charged extra when I used the card?	[IN:CARD_PAYMENT_FEE_CHARGED Can you explain why I was charged extra when I used the card?]
I need help finding the verification code on the top up card.	[IN:VERIFY_TOP_UP I need help finding the verification code on the top up card.]
Why was I charged this extra fee while doing a transfer?	[IN:TRANSFER_FEE_CHARGED Why was I charged this extra fee while doing a transfer?]
I wish to remove my account.	[IN:TERMINATE_ACCOUNT I wish to remove my account.]
How do I transfer cash my into my account?	[IN:TRANSFER_INTO_ACCOUNT How do I transfer cash my into my account?]
What do I need in regards to identification?	[IN:VERIFY_MY_IDENTITY What do I need in regards to identification?]
Can I receive money in a different countries money?	[IN:RECEIVING_MONEY Can I receive money in a different countries money?]
How can I unblock my PIN?	[IN:PIN_BLOCKED How can I unblock my PIN?]
I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.	[IN:REQUEST_REFUND I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.]
I'm interested in holding and exchange for flat currencies, what do you support?	[IN:FIAT_CURRENCY_SUPPORT I'm interested in holding and exchange for flat currencies, what do you support?]
An incorrect exchange rate was applied to an item I bought.	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE An incorrect exchange rate was applied to an item I bought.]
Can anyone else top-up for me?	[IN:TOPPING_UP_BY_CARD Can anyone else top-up for me?]
How come the money from the merchant appeared back into my account?	[IN:REVERTED_CARD_PAYMENT? How come the money from the merchant appeared back into my account?]
How can I switch on my new card?	[IN:ACTIVATE_MY_CARD How can I switch on my new card?]
Why was I charged an extra fee when doing a transfer?	[IN:TRANSFER_FEE_CHARGED Why was I charged an extra fee when doing a transfer?]
Can I transfer using SWIFT?	[IN:TOP_UP_BY_BANK_TRANSFER_CHARGE Can I transfer using SWIFT?]
Why was there an extra charge when I transferred money?	[IN:TRANSFER_FEE_CHARGED Why was there an extra charge when I transferred money?]
Why is there a payment showing twice?	[IN:TRANSACTION_CHARGED_TWICE Why is there a payment showing twice?]
Why did the funds for one of my purchase come back to my account?	[IN:REVERTED_CARD_PAYMENT? Why did the funds for one of my purchase come back to my account?]
I would really like a physical card.	[IN:ORDER_PHYSICAL_CARD I would really like a physical card.]
How come I have pending transfers?	[IN:PENDING_TRANSFER How come I have pending transfers?]
Is there a reason my new card hasn't arrived yet?	[IN:CARD_ARRIVAL Is there a reason my new card hasn't arrived yet?]
I see non-received cash in my app.	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED I see non-received cash in my app.]
I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?	[IN:REVERTED_CARD_PAYMENT? I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?]
What is the youngest age for an account?	[IN:AGE_LIMIT What is the youngest age for an account?]
I did a cash deposit to my account but it doesn't show up	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I did a cash deposit to my account but it doesn't show up]
I did a cash deposit to my account, but I am not seeing it on my statement.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I did a cash deposit to my account, but I am not seeing it on my statement.]
Do I have to use bank approved ATM's	[IN:ATM_SUPPORT Do I have to use bank approved ATM's]
I'd like to apply for a Visa Card.	[IN:VISA_OR_MASTERCARD I'd like to apply for a Visa Card.]
How do I get my money back for a duplicated charge?	[IN:TRANSACTION_CHARGED_TWICE How do I get my money back for a duplicated charge?]
What do I need to do to get my new card which I have requested 2 weeks ago?	[IN:CARD_ARRIVAL What do I need to do to get my new card which I have requested 2 weeks ago?]
Is there a limit for top ups?	[IN:TOP_UP_LIMITS Is there a limit for top ups?]
Hi, I am experiencing problems while trying to top-up with my card. I have never experienced any problems doing this before. Could you please help me?	[IN:TOP_UP_FAILED Hi, I am experiencing problems while trying to top-up with my card. I have never experienced any problems doing this before. Could you please help me?]
How can I exchange currencies with this app?	[IN:EXCHANGE_VIA_APP How can I exchange currencies with this app?]
I topped up my account but the money isn't there now.	[IN:TOPPING_UP_BY_CARD I topped up my account but the money isn't there now.]
Why isn't my card working? I was pumped to use my new card but it keeps getting declined. Help please.	[IN:DECLINED_CARD_PAYMENT Why isn't my card working? I was pumped to use my new card but it keeps getting declined. Help please.]
Why hasn't my balance been updated from the check deposit I made?	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT Why hasn't my balance been updated from the check deposit I made?]
I tried to buy something online yesterday but it kept saying declined. Tried another time today but same thing happened. What's Broken?	[IN:DECLINED_TRANSFER I tried to buy something online yesterday but it kept saying declined. Tried another time today but same thing happened. What's Broken?]
Is there a problem with the payment that I see is still pending?	[IN:PENDING_CARD_PAYMENT Is there a problem with the payment that I see is still pending?]
I can't get google pay to work right.	[IN:APPLE_PAY_OR_GOOGLE_PAY I can't get google pay to work right.]
My card payment's cancelled	[IN:REVERTED_CARD_PAYMENT? My card payment's cancelled]
Do you have a children account available?	[IN:AGE_LIMIT Do you have a children account available?]
Can I change my pin at ATMs?  If so, what ones?	[IN:CHANGE_PIN Can I change my pin at ATMs?  If so, what ones?]
If I don't have much money in the account can I auto top-up?	[IN:AUTOMATIC_TOP_UP If I don't have much money in the account can I auto top-up?]
There is a direct debit transaction that I did not authorize	[IN:DIRECT_DEBIT_PAYMENT_NOT_RECOGNISED There is a direct debit transaction that I did not authorize]
I just bought an item and would like to stop payment, is this possible?  The item has not been received yet.	[IN:REQUEST_REFUND I just bought an item and would like to stop payment, is this possible?  The item has not been received yet.]
Can I possibly change my currency to another?	[IN:EXCHANGE_VIA_APP Can I possibly change my currency to another?]
Please sort your top up! My top up has been pending for an hour already. Can you please make it go through as soon as possible. I really need the money.	[IN:PENDING_TOP_UP Please sort your top up! My top up has been pending for an hour already. Can you please make it go through as soon as possible. I really need the money.]
What do I do if I can't get my card out of the ATM?	[IN:CARD_SWALLOWED What do I do if I can't get my card out of the ATM?]
The ATM is messed up. It gave me less than I wanted.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED The ATM is messed up. It gave me less than I wanted.]
are there any exchange fees	[IN:EXCHANGE_CHARGE are there any exchange fees]
Why was my cash withdrawal cancelled at the ATM?	[IN:DECLINED_CASH_WITHDRAWAL Why was my cash withdrawal cancelled at the ATM?]
My card is almost expired.  How fast will I get a new one and what is the cost?	[IN:CARD_ABOUT_TO_EXPIRE My card is almost expired.  How fast will I get a new one and what is the cost?]
How long before I can see that my cash withdrawal has taken place?	[IN:PENDING_CASH_WITHDRAWAL How long before I can see that my cash withdrawal has taken place?]
Is my account able to be topped up by my friends?	[IN:TOPPING_UP_BY_CARD Is my account able to be topped up by my friends?]
Is a physical card also available	[IN:ORDER_PHYSICAL_CARD Is a physical card also available]
Where are the cards transported to?	[IN:ORDER_PHYSICAL_CARD Where are the cards transported to?]
I was declined when I tried to take out cash!	[IN:DECLINED_CASH_WITHDRAWAL I was declined when I tried to take out cash!]
How do I replace a card that's going to expire?	[IN:CARD_ABOUT_TO_EXPIRE How do I replace a card that's going to expire?]
Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED Hey I am standing in front of an ATM here, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds, what do I do??]
Can you tell me why I haven't received my new card yet?	[IN:CARD_ARRIVAL Can you tell me why I haven't received my new card yet?]
Is the verification number on the top up card	[IN:VERIFY_TOP_UP Is the verification number on the top up card]
I wanted to withdraw $100 from the ATM but I only got $20	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED I wanted to withdraw $100 from the ATM but I only got $20]
i have yet to get my pin	[IN:GET_PHYSICAL_CARD i have yet to get my pin]
Your service is bad.  Close my account.	[IN:TERMINATE_ACCOUNT Your service is bad.  Close my account.]
There is a cash withdrawl I don't remember.	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED There is a cash withdrawl I don't remember.]
What ATMs can I use this card at?	[IN:ATM_SUPPORT What ATMs can I use this card at?]
I didn't get a PIN yet. What gives?	[IN:GET_PHYSICAL_CARD I didn't get a PIN yet. What gives?]
I cannot find my refund on my statement.	[IN:REFUND_NOT_SHOWING_UP I cannot find my refund on my statement.]
I made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. How can you help?	[IN:CANCEL_TRANSFER I made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. How can you help?]
When will my transfer move from pending to confirmed?	[IN:PENDING_TRANSFER When will my transfer move from pending to confirmed?]
why do I have an unknown payment?	[IN:CARD_PAYMENT_NOT_RECOGNISED why do I have an unknown payment?]
