utterance	output
what is lowest cost air fare available for a flight from dallas to baltimore arriving on july fourth	[IN:ATIS_AIRFARE what is [SL:COST_RELATIVE lowest cost] air fare available for a flight from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME baltimore] arriving on [SL:ARRIVE_DATE.MONTH_NAME july] [SL:ARRIVE_DATE.DAY_NUMBER fourth]]
can you show me the flights from baltimore to dallas	[IN:ATIS_FLIGHT can you show me the flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME dallas]]
i need flight information on saturday for a flight from philadelphia to dallas	[IN:ATIS_FLIGHT i need flight information on [SL:DEPART_DATE.DAY_NAME saturday] for a flight from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME dallas]]
show me the flights from denver that go to pittsburgh and then atlanta	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME denver] that go to pittsburgh and then [SL:TOLOC.CITY_NAME atlanta]]
what is the earliest flight you have leaving boston heading to philadelphia	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD earliest] flight you have leaving [SL:FROMLOC.CITY_NAME boston] heading to [SL:TOLOC.CITY_NAME philadelphia]]
what are the least expensive flights from denver to atlanta	[IN:ATIS_FLIGHT what are the [SL:COST_RELATIVE least expensive] flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME atlanta]]
what kind of ground transportation is there once i get to dallas	[IN:ATIS_GROUND_SERVICE what kind of ground transportation is there once i get to [SL:CITY_NAME dallas]]
show me the flights that go from atlanta to washington on thursday mornings	[IN:ATIS_FLIGHT show me the flights that go from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME washington] on [SL:DEPART_DATE.DAY_NAME thursday] [SL:DEPART_TIME.PERIOD_OF_DAY mornings]]
find a flight on delta from philadelphia to san francisco	[IN:ATIS_FLIGHT find a flight on [SL:AIRLINE_NAME delta] from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME san francisco]]
do you have any flights from boston to dallas fort worth that stop over in philadelphia	[IN:ATIS_FLIGHT do you have any flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME dallas fort worth] that stop over in [SL:STOPLOC.CITY_NAME philadelphia]]
what is ff	[IN:ATIS_ABBREVIATION what is [SL:AIRLINE_CODE ff]]
show all nonstop flights from boston to san francisco	[IN:ATIS_FLIGHT show all [SL:FLIGHT_STOP nonstop] flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco]]
what kind of ground transportation is available in denver	[IN:ATIS_GROUND_SERVICE what kind of ground transportation is available in [SL:CITY_NAME denver]]
i would like to travel from indianapolis to houston	[IN:ATIS_FLIGHT i would like to travel from [SL:FROMLOC.CITY_NAME indianapolis] to [SL:TOLOC.CITY_NAME houston]]
find travel arrangements for a round trip flight from boston to pittsburgh	[IN:ATIS_FLIGHT find travel arrangements for a [SL:ROUND_TRIP round trip] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME pittsburgh]]
please list the tuesday flights from atlanta to st. louis	[IN:ATIS_FLIGHT please list the [SL:DEPART_DATE.DAY_NAME tuesday] flights from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME st. louis]]
show me all flights from atlanta to san francisco	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME san francisco]]
what is the cheapest fare i can get from dallas to denver	[IN:ATIS_AIRFARE what is the [SL:COST_RELATIVE cheapest] fare i can get from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME denver]]
what is the latest flight from salt lake city to st. petersburg	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD latest] flight from [SL:FROMLOC.CITY_NAME salt lake city] to [SL:TOLOC.CITY_NAME st. petersburg]]
chicago to san francisco on continental	[IN:ATIS_FLIGHT [SL:FROMLOC.CITY_NAME chicago] to [SL:TOLOC.CITY_NAME san francisco] on [SL:AIRLINE_NAME continental]]
could you show me all the flights from oakland to salt lake city	[IN:ATIS_FLIGHT could you show me all the flights from [SL:FROMLOC.CITY_NAME oakland] to [SL:TOLOC.CITY_NAME salt lake city]]
what cities are served by canadian airlines international	[IN:ATIS_CITY what cities are served by [SL:AIRLINE_NAME canadian airlines international]]
san francisco to philadelphia please	[IN:ATIS_FLIGHT [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME philadelphia] please]
flights from nashville to seattle	[IN:ATIS_FLIGHT flights from [SL:FROMLOC.CITY_NAME nashville] to [SL:TOLOC.CITY_NAME seattle]]
what flights are available friday afternoon from philadelphia to oakland california	[IN:ATIS_FLIGHT what flights are available [SL:DEPART_DATE.DAY_NAME friday] [SL:DEPART_TIME.PERIOD_OF_DAY afternoon] from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME oakland] [SL:TOLOC.STATE_NAME california]]
tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm	[IN:ATIS_FLIGHT tell me about flights from [SL:FROMLOC.CITY_NAME toronto] to [SL:TOLOC.CITY_NAME salt lake city] leaving [SL:FROMLOC.CITY_NAME toronto] between [SL:DEPART_TIME.START_TIME 530] and [SL:DEPART_TIME.END_TIME 7 pm]]
what kinds of ground transportation is available in dallas fort worth	[IN:ATIS_GROUND_SERVICE what kinds of ground transportation is available in [SL:CITY_NAME dallas fort worth]]
requesting flight information from boston to denver on wednesday	[IN:ATIS_FLIGHT requesting flight information from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver] on [SL:DEPART_DATE.DAY_NAME wednesday]]
can you list all flights departing from toronto and landing in san diego with a stopover in denver	[IN:ATIS_FLIGHT can you list all flights departing from [SL:FROMLOC.CITY_NAME toronto] and landing in [SL:TOLOC.CITY_NAME san diego] with a stopover in [SL:STOPLOC.CITY_NAME denver]]
all flights from denver to pittsburgh leaving after 6 pm and before 7 pm	[IN:ATIS_FLIGHT all flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME pittsburgh] leaving after 6 pm and [SL:DEPART_TIME.TIME_RELATIVE before] [SL:DEPART_TIME.TIME 7 pm]]
list flights from phoenix to detroit on wednesday	[IN:ATIS_FLIGHT list flights from [SL:FROMLOC.CITY_NAME phoenix] to [SL:TOLOC.CITY_NAME detroit] on [SL:DEPART_DATE.DAY_NAME wednesday]]
what is the distance between pittsburgh airport and downtown pittsburgh	[IN:ATIS_DISTANCE what is the distance between [SL:FROMLOC.AIRPORT_NAME [SL:TOLOC.CITY_NAME pittsburgh] airport] and downtown [SL:TOLOC.CITY_NAME pittsburgh]]
show me the flights from love field to any other airport	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.AIRPORT_NAME love field] to any other airport]
find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight	[IN:ATIS_FLIGHT find a flight from [SL:FROMLOC.CITY_NAME charlotte] to [SL:TOLOC.CITY_NAME las vegas] that stop in [SL:STOPLOC.CITY_NAME st. louis] that serve [SL:MEAL_DESCRIPTION dinner] and i want to find the airline for this flight]
list all flights from washington dc to tampa florida	[IN:ATIS_FLIGHT list all flights from [SL:FROMLOC.CITY_NAME washington] [SL:FROMLOC.STATE_CODE dc] to [SL:TOLOC.CITY_NAME tampa] [SL:TOLOC.STATE_NAME florida]]
can you tell me the cheapest one way fare from boston to san francisco	[IN:ATIS_AIRFARE can you tell me the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP one way] fare from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco]]
what airlines are there	[IN:ATIS_AIRLINE what airlines are there]
i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm it must be a nonstop flight	[IN:ATIS_FLIGHT i would like a flight between [SL:FROMLOC.CITY_NAME denver] and [SL:TOLOC.CITY_NAME san francisco] leaving from [SL:FROMLOC.CITY_NAME denver] in the [SL:DEPART_TIME.PERIOD_OF_DAY afternoon] and arriving at [SL:ARRIVE_TIME.TIME 5 pm] it must be a [SL:FLIGHT_STOP nonstop] flight]
is there an airline that advertises having more flights than any other airline	[IN:ATIS_AIRLINE is there an airline that advertises having [SL:MOD more] flights than any other airline]
phoenix to denver	[IN:ATIS_FLIGHT [SL:FROMLOC.CITY_NAME phoenix] to [SL:TOLOC.CITY_NAME denver]]
what is the lowest fare from denver to atlanta	[IN:ATIS_AIRFARE what is the [SL:COST_RELATIVE lowest] fare from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME atlanta]]
all flights from boston to washington dc on november eleventh	[IN:ATIS_FLIGHT all flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington] [SL:TOLOC.STATE_CODE dc] on [SL:DEPART_DATE.MONTH_NAME november] [SL:DEPART_DATE.DAY_NUMBER eleventh]]
flight from nashville to cleveland	[IN:ATIS_FLIGHT flight from [SL:FROMLOC.CITY_NAME nashville] to [SL:TOLOC.CITY_NAME cleveland]]
i would like to see the flights from baltimore to philadelphia please	[IN:ATIS_FLIGHT i would like to see the flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME philadelphia] please]
i want a flight on twa from boston to denver	[IN:ATIS_FLIGHT i want a flight on [SL:AIRLINE_CODE twa] from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver]]
can you list flights from boston to washington with the lowest one way fares that leave on saturday	[IN:ATIS_FLIGHT can you list flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington] with the [SL:COST_RELATIVE lowest] [SL:ROUND_TRIP one way] fares that leave on [SL:DEPART_DATE.DAY_NAME saturday]]
give me flights that arrive in baltimore from atlanta denver and pittsburgh	[IN:ATIS_FLIGHT give me flights that arrive in [SL:TOLOC.CITY_NAME baltimore] from atlanta denver and [SL:FROMLOC.CITY_NAME pittsburgh]]
all flights leaving washington dc to san francisco that are first class	[IN:ATIS_FLIGHT all flights leaving [SL:FROMLOC.CITY_NAME washington] [SL:FROMLOC.STATE_CODE dc] to [SL:TOLOC.CITY_NAME san francisco] that are [SL:CLASS_TYPE first class]]
i need a flight from baltimore to seattle	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME seattle]]
what are the ground transportation services in philadelphia	[IN:ATIS_GROUND_SERVICE what are the ground transportation services in [SL:CITY_NAME philadelphia]]
what does fare code qo mean	[IN:ATIS_ABBREVIATION what does fare code [SL:FARE_BASIS_CODE qo] mean]
ground transportation washington	[IN:ATIS_GROUND_SERVICE ground transportation [SL:CITY_NAME washington]]
show me the latest flight to love field	[IN:ATIS_FLIGHT show me the [SL:FLIGHT_MOD latest] flight to [SL:TOLOC.AIRPORT_NAME love field]]
what airlines fly between boston and atlanta	[IN:ATIS_AIRLINE what airlines fly between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME atlanta]]
what is american's last flight from boston to washington dc on july twenty first	[IN:ATIS_FLIGHT what is [SL:AIRLINE_NAME american's] [SL:FLIGHT_MOD last] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington] [SL:TOLOC.STATE_CODE dc] on [SL:DEPART_DATE.MONTH_NAME july] [SL:DEPART_DATE.DAY_NUMBER twenty first]]
show flights from boston to denver on wednesday morning	[IN:ATIS_FLIGHT show flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver] on [SL:DEPART_DATE.DAY_NAME wednesday] [SL:DEPART_TIME.PERIOD_OF_DAY morning]]
show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME boston] on [SL:DEPART_DATE.DAY_NAME monday] which serve a [SL:MEAL meal] and arrive [SL:ARRIVE_TIME.TIME_RELATIVE before] [SL:ARRIVE_TIME.TIME noon]]
list all daily flights between boston and oakland and between oakland and boston using delta airlines	[IN:ATIS_FLIGHT list all [SL:FLIGHT_DAYS daily] flights between [SL:TOLOC.CITY_NAME boston] and [SL:FROMLOC.CITY_NAME oakland] and between [SL:FROMLOC.CITY_NAME oakland] and [SL:TOLOC.CITY_NAME boston] using [SL:AIRLINE_NAME delta airlines]]
i need a flight from ontario to los angeles on a thursday	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME ontario] to [SL:TOLOC.CITY_NAME los angeles] on a [SL:DEPART_DATE.DAY_NAME thursday]]
what are the fares from dallas to san francisco on flight dl 217	[IN:ATIS_AIRFARE what are the fares from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME san francisco] on flight [SL:AIRLINE_CODE dl] [SL:FLIGHT_NUMBER 217]]
what are the flights from montreal to chicago	[IN:ATIS_FLIGHT what are the flights from [SL:FROMLOC.CITY_NAME montreal] to [SL:TOLOC.CITY_NAME chicago]]
list daily flights of united airline from denver to baltimore with first class service	[IN:ATIS_FLIGHT list [SL:FLIGHT_DAYS daily] flights of [SL:AIRLINE_NAME united airline] from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME baltimore] with [SL:CLASS_TYPE first class] service]
is there ground transportation from the atlanta airport to downtown atlanta	[IN:ATIS_GROUND_SERVICE is there ground transportation from the [SL:FROMLOC.AIRPORT_NAME [SL:TOLOC.CITY_NAME atlanta] airport] to downtown [SL:TOLOC.CITY_NAME atlanta]]
please show me early morning flights from atlanta to philadelphia on wednesday	[IN:ATIS_FLIGHT please show me early [SL:DEPART_TIME.PERIOD_OF_DAY morning] flights from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME philadelphia] on [SL:DEPART_DATE.DAY_NAME wednesday]]
what flights from baltimore to san francisco arrive before 8 pm in san francisco	[IN:ATIS_FLIGHT what flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME san francisco] arrive [SL:ARRIVE_TIME.TIME_RELATIVE before] [SL:ARRIVE_TIME.TIME 8 pm] in [SL:TOLOC.CITY_NAME san francisco]]
okay could you get me a round trip ticket from indianapolis to kansas city	[IN:ATIS_AIRFARE okay could you get me a [SL:ROUND_TRIP round trip] ticket from [SL:FROMLOC.CITY_NAME indianapolis] to [SL:TOLOC.CITY_NAME kansas city]]
show me the flights from miami to denver	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME miami] to [SL:TOLOC.CITY_NAME denver]]
what is the earliest flight flying from pittsburgh to atlanta on july fifth	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD earliest] flight flying from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME atlanta] on [SL:DEPART_DATE.MONTH_NAME july] [SL:DEPART_DATE.DAY_NUMBER fifth]]
find a flight between denver and oakland the flight should leave in the afternoon and arrive near 5 pm the flight should also be nonstop	[IN:ATIS_FLIGHT find a flight between [SL:FROMLOC.CITY_NAME denver] and [SL:TOLOC.CITY_NAME oakland] the flight should leave in the [SL:DEPART_TIME.PERIOD_OF_DAY afternoon] and arrive [SL:ARRIVE_TIME.TIME_RELATIVE near] [SL:ARRIVE_TIME.TIME 5 pm] the flight should also be [SL:FLIGHT_STOP nonstop]]
what ground transportation is available in newark	[IN:ATIS_GROUND_SERVICE what ground transportation is available in [SL:CITY_NAME newark]]
i want a flight from philadelphia to dallas with a stop in atlanta	[IN:ATIS_FLIGHT i want a flight from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME dallas] with a stop in [SL:STOPLOC.CITY_NAME atlanta]]
i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines	[IN:ATIS_FLIGHT i need information on flights from [SL:FROMLOC.CITY_NAME kansas city] [SL:FROMLOC.STATE_NAME missouri] to [SL:TOLOC.CITY_NAME salt lake city] [SL:TOLOC.STATE_NAME utah] i am interested in only those flights on [SL:AIRLINE_NAME delta airlines]]
when is the first flight leaving from oakland to boston	[IN:ATIS_FLIGHT when is the [SL:FLIGHT_MOD first] flight leaving from [SL:FROMLOC.CITY_NAME oakland] to [SL:TOLOC.CITY_NAME boston]]
flights from phoenix to las vegas	[IN:ATIS_FLIGHT flights from [SL:FROMLOC.CITY_NAME phoenix] to [SL:TOLOC.CITY_NAME las vegas]]
tell me about flights leaving from atlanta and going to charlotte north carolina next monday i need to know about flights that arrive in charlotte between 415 and 530 pm	[IN:ATIS_FLIGHT tell me about flights leaving from [SL:FROMLOC.CITY_NAME atlanta] and going to [SL:TOLOC.CITY_NAME charlotte] [SL:TOLOC.STATE_NAME north carolina] [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME monday] i need to know about flights that arrive in [SL:TOLOC.CITY_NAME charlotte] between [SL:ARRIVE_TIME.START_TIME 415] and [SL:ARRIVE_TIME.END_TIME 530 pm]]
show me delta flights from dallas to denver	[IN:ATIS_FLIGHT show me [SL:AIRLINE_NAME delta] flights from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME denver]]
in denver what kind of ground transportation is there from the airport to downtown	[IN:ATIS_GROUND_SERVICE in [SL:CITY_NAME denver] what kind of ground transportation is there from the airport to downtown]
give me a flight from philadelphia to denver on sunday	[IN:ATIS_FLIGHT give me a flight from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME denver] on [SL:DEPART_DATE.DAY_NAME sunday]]
show me all fares between philadelphia and san francisco that are less than 200 dollars one way	[IN:ATIS_AIRFARE show me all fares between [SL:FROMLOC.CITY_NAME philadelphia] and [SL:TOLOC.CITY_NAME san francisco] that are [SL:COST_RELATIVE less] than [SL:FARE_AMOUNT 200 dollars] [SL:ROUND_TRIP one way]]
explain meal codes sd d	[IN:ATIS_ABBREVIATION explain [SL:MEAL meal] codes [SL:MEAL_CODE sd d]]
i want the flights from denver to pittsburgh	[IN:ATIS_FLIGHT i want the flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME pittsburgh]]
what are all flights from boston to denver	[IN:ATIS_FLIGHT what are all flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver]]
show me the cheapest fare from dallas to baltimore	[IN:ATIS_AIRFARE show me the [SL:COST_RELATIVE cheapest] fare from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME baltimore]]
i'm trying to fly from denver to boston and i want a flight that serves a meal	[IN:ATIS_FLIGHT i'm trying to fly from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME boston] and i want a flight that serves a [SL:MEAL meal]]
what's the cheapest fare from san francisco to baltimore	[IN:ATIS_AIRFARE what's the [SL:COST_RELATIVE cheapest] fare from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME baltimore]]
list the round trip flights from st. paul to san jose	[IN:ATIS_FLIGHT list the [SL:ROUND_TRIP round trip] flights from [SL:FROMLOC.CITY_NAME st. paul] to [SL:TOLOC.CITY_NAME san jose]]
what's the earliest flight i can get between boston and dallas	[IN:ATIS_FLIGHT what's the [SL:FLIGHT_MOD earliest] flight i can get between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME dallas]]
i'd like to know what type of plane flies from boston to dallas fort worth after 530	[IN:ATIS_AIRCRAFT i'd like to know what type of plane flies from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME dallas fort worth] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 530]]
